class,image,area,aspect_ratio,bbox_area,bbox_height,bbox_width,centroid_x,centroid_y,circularity,compactness,dominant_hue,edge_density,edge_density_body,edge_density_top,elongation_ratio,extent,gradient_mean,gradient_std,homogeneity,hue_mean,hue_std,intensity_mean,intensity_range,intensity_std,is_brown_color,is_metallic_color,is_transparent_color,metallic_score,num_vertices,orientation_angle,perimeter,rotated_height,rotated_width,saturation_mean,saturation_std,solidity,specular_ratio,specular_ratio_top,texture_variance,value_mean,value_std
LATA,undist_1764002302.png,89340.5,1.3347280334728033,304964,478,638,128.85612161710907,267.1477344168285,0.1040800089880548,27.20213038054013,0,0.05081593802612322,0.016215366613983463,0.01190695714022286,1.3354297693920336,0.2929542503377448,34.74271244037126,66.29591496043894,0.6324914454530128,47.488781539883576,50.94092852750692,176.03564158147827,234.0,29.052452581691803,0.0,0.0,0.0,0.4926245800889402,6,90.0,3284.319968700409,637.0,477.0,56.761116674185985,75.54380329103793,0.48681349818276926,0.2827558128019191,0.10782225486595666,844.0450010114507,194.56721722768137,39.57254278281305
LATA,undist_1764002303.png,89425.0,1.3347280334728033,304964,478,638,129.06262976423446,267.31380113689306,0.10567988163255596,27.42336231033002,0,0.05017042330951072,0.016285222797565512,0.0109717868338558,1.3354297693920336,0.2932313322228197,34.99268683763152,67.14531027936626,0.6309122675504935,47.31562396921386,50.990725120926996,176.32956569543705,237.0,29.25032143395179,0.0,0.0,0.0,0.49740686754972796,6,90.0,3260.9057557582855,637.0,477.0,56.682045079714136,75.7308186445437,0.4872394215785631,0.2840131940626718,0.10762792746494383,855.5813039894995,194.8943045629467,39.82274455012943
LATA,undist_1764002304.png,89513.0,1.3347280334728033,304964,478,638,129.1548210874398,267.44577323964114,0.10146296847468958,26.8838774124851,0,0.049570622213437,0.0161280463845059,0.010800558467901266,1.3354297693920336,0.29351989087236524,34.282839500701215,65.75696288518125,0.6337864960035741,46.73935340756847,50.39749233957746,177.11998418659815,234.0,28.890920389250525,0.0,0.0,0.0,0.4925262429225696,6,90.0,3329.61643242836,637.0,477.0,57.08722628538798,75.16368104336544,0.4877494585132613,0.28595901693351783,0.10784601821921834,834.6852809380116,195.88614350662186,39.35189986204147
LATA,undist_1764002306.png,89670.5,1.3347280334728033,304964,478,638,129.12192787297195,266.8457036223358,0.10308255211453565,27.1214212865291,0,0.04992709372567507,0.01583988962722994,0.012196728221068992,1.3354297693920336,0.2940363452735405,35.150842502578506,67.54781952848889,0.6334602043806121,46.771063335270185,50.07723911925768,178.55324350695625,247.0,28.93155663801998,0.0,0.0,0.0,0.5127478111392612,6,90.0,3306.2610934972763,637.0,477.0,56.044872989595774,74.84369698350822,0.4861006456369363,0.2917676208435201,0.11683699354932231,837.0349694989579,196.97385241138872,39.38937746952639
LATA,undist_1764002308.png,106711.5,1.3347280334728033,304964,478,638,193.29503224425983,234.4326041085856,0.057541325744034574,22.105004730926694,0,0.06906074813516712,0.019572829437395762,0.040093780458892024,1.3354297693920336,0.3499150719429179,52.873661777065436,102.59426754518937,0.5920376578505312,51.05471093943537,52.1912745458992,182.90527658247012,245.0,34.454087230753906,0.0,1.0,0.0,0.5846071029113311,10,90.0,4827.48143684864,637.0,477.0,48.647970933379824,70.59623387068126,0.353223019582401,0.3443770586562193,0.3793919403413165,1187.0841269043995,198.99627492178254,40.897455777014194
LATA,undist_1764002309.png,89475.0,1.3347280334728033,304964,478,638,128.6576362112322,266.9112284623265,0.10311341999154189,27.095896032989558,0,0.05197002658931593,0.016769850071165986,0.011709385948736861,1.3354297693920336,0.2933952860009706,35.229802855501525,67.75224412009315,0.6314183834430599,47.11461972883293,50.5779170992958,177.86298811171906,240.0,29.186798026619236,0.0,0.0,0.0,0.5038311294911457,6,90.0,3302.160588860512,637.0,477.0,55.87533786010943,74.48457029290331,0.48622036012096415,0.28947194937042653,0.11567354678725111,851.8691790466646,196.2519612367328,39.67487851912394
LATA,undist_1764002311.png,106843.5,1.3347280334728033,304964,478,638,193.16387676055786,234.28376706740855,0.058032840388028,22.21293955568594,0,0.06909350856451568,0.019581561460343518,0.04022549458654935,1.3354297693920336,0.35034790991723613,52.58776243573496,102.26138803898779,0.5924003667809882,50.44227543922356,51.739949708051796,183.6194312318422,245.0,34.40237853276872,0.0,1.0,0.0,0.5900180841422183,10,90.0,4809.9667192697525,637.0,477.0,48.35989295500995,70.3451553820129,0.35392588470291275,0.360048756793416,0.3804301228922549,1183.5236487119064,199.57561427144336,40.79651700697235
LATA,undist_1764002313.png,107009.5,1.3347280334728033,304964,478,638,193.15972413664207,234.8009958617381,0.0579136438202436,22.20734710919141,0,0.06736514617742599,0.0189659538425267,0.03975132372698296,1.3354297693920336,0.350892236460697,52.39298594244746,102.3340556773767,0.594459811756491,50.637946653246104,51.81674958620606,184.09372740998307,246.0,34.109975159231695,0.0,1.0,0.0,0.5929090644831722,10,90.0,4818.653010368347,637.0,477.0,48.10520199478428,70.21327880268748,0.3544822286008636,0.3657958548748685,0.3776848575819306,1163.4904053634034,199.98858031751843,40.42738255523035
LATA,undist_1764002314.png,89638.0,1.3347280334728033,304964,478,638,129.1621782428583,267.10539986761563,0.10493451700056496,27.35900702420046,0,0.051389208814593,0.01643366718767737,0.012130871157240326,1.3354297693920336,0.29392977531774245,35.27974183834263,67.78605665777093,0.6317678806698139,47.6430835719065,50.59385284504724,178.47216646374235,244.0,29.142991484449826,0.0,0.0,0.0,0.5125729314031879,6,90.0,3276.361598968506,637.0,477.0,55.66712735968059,74.35963360592692,0.4878231955200244,0.2991872058968706,0.11622487620157297,849.3139526627151,196.78962782585805,39.52316649859048
LATA,undist_1764002316.png,89573.0,1.3347280334728033,304964,478,638,129.35667742139557,267.6032323728504,0.1045809759956576,27.30297511374595,0,0.04810932440590528,0.015643419110905422,0.010537130212586602,1.3354297693920336,0.2937166354061463,35.6103781399141,68.44598080704178,0.6307384704189585,47.6348059930849,50.7673391312279,177.58203172163988,237.0,29.272158501428102,0.0,0.0,0.0,0.5008272668719548,6,90.0,3280.704744696617,637.0,477.0,55.981889029142195,74.50254690092434,0.488654186590146,0.2879315076011196,0.10828680575962386,856.8592633327295,195.9740738708084,39.69220510461833
LATA,undist_1764002317.png,89781.5,1.3347280334728033,304964,478,638,129.54471875237846,267.72911085988386,0.10684787750460124,27.629399512637704,0,0.04791842367553477,0.015861719684599332,0.009773188272174074,1.3354297693920336,0.2944003226610354,34.73054045893802,64.62300059792568,0.6343232335761246,47.136734537409225,50.094876415025034,177.59613804887132,236.0,28.824166219034666,0.0,0.0,0.0,0.496360974589233,6,90.0,3249.4915410280228,637.0,477.0,56.187719740199995,74.87235913283894,0.4891511913939595,0.28630573597222375,0.10672802980495288,830.8325582225391,195.97351617178344,39.34686424644536
LATA,undist_1764002319.png,89796.0,1.3347280334728033,304964,478,638,130.0306528130429,267.85474668507874,0.10571048521551277,27.484168139544163,0,0.050120455540954886,0.016534085451576568,0.01040541608492927,1.3354297693920336,0.29444786925669914,35.661478596576636,68.3773051257788,0.628382065732722,47.57203241349102,50.61391550273126,176.96926193604907,238.0,29.569425555927882,0.0,0.0,0.0,0.5012113302268739,6,90.0,3267.19002532959,637.0,477.0,56.186848445028474,74.8480786341167,0.4891688933558862,0.2855672360928603,0.10761346998535871,874.350927707561,195.3315155497153,40.01996568323784
LATA,undist_1764002320.png,89422.5,1.3347280334728033,304964,478,638,128.9372771580605,267.39964960347413,0.10261298735180259,27.022133629841967,0,0.05209753309001363,0.016935758507173358,0.011327414978530598,1.3354297693920336,0.2932231345339122,35.439069191162595,67.76056353234081,0.6328605007396281,47.49133723231168,50.751883557989906,178.02284420210194,237.0,29.006352808501532,0.0,0.0,0.0,0.5009096125843906,6,90.0,3309.231655240059,637.0,477.0,56.27403148498307,74.95166187891965,0.48895614445182617,0.2894221889978453,0.11241252302025782,841.3685032512647,196.4476056461897,39.540077641028134
LATA,undist_1764002322.png,89682.5,1.3347280334728033,304964,478,638,128.93224430630278,266.8933496873229,0.10361863759607928,27.19367231503777,0,0.05,0.016018896097658945,0.011748900187034061,1.3354297693920336,0.29407569418029667,34.840678261829815,66.99491692993936,0.631977544401867,47.3902762552072,50.579711996770115,178.50176496382372,242.0,29.116735148117215,0.0,0.0,0.0,0.5061627998395926,6,90.0,3297.9179480075836,637.0,477.0,56.08866476649858,74.91386889992873,0.49002412350798974,0.2923372067529051,0.11823516626820256,847.7842656856044,196.8841591756194,39.572343742551396
LATA,undist_1764002324.png,89389.5,1.3347280334728033,304964,478,638,127.97481993597309,266.2646917889312,0.10200889834425059,26.937503920327615,0,0.04747294800738981,0.01570017726006584,0.009496588604093675,1.3354297693920336,0.29311492504033265,34.1587033024797,66.39954718593594,0.6345390781313287,47.38373141550101,50.721271967252996,180.03267132928653,244.0,28.797353422654997,0.0,0.0,0.0,0.5095490092704041,6,90.0,3318.403229355812,637.0,477.0,55.76788070731064,74.69181221602017,0.4898001117795969,0.30003518958388314,0.12011011301072153,829.2875641492994,198.3433183777602,38.947636074215836
LATA,undist_1764002325.png,89444.5,1.3347280334728033,304964,478,638,128.23590233794886,266.4564469214615,0.10264704985321066,27.02994265381483,0,0.048676748582230624,0.01623719667135285,0.00935170306367061,1.3354297693920336,0.2932952741962986,34.258258601431365,66.60276278605122,0.6347578637881868,48.37641227414604,51.52163452565179,180.154701718908,244.0,28.77019388401711,0.0,0.0,0.0,0.5110056220180159,6,90.0,3309.089521408081,637.0,477.0,55.623027212379654,74.61230621976858,0.48894543645641725,0.30293005671077505,0.11986947063089196,827.7240561239356,198.44084934277046,38.88498695543099
LATA,undist_1764002327.png,89470.5,1.3347280334728033,304964,478,638,128.98453307701047,267.5327100366415,0.10369866558905544,27.17199863516275,0,0.04983242678973683,0.016071288235345482,0.011248386501936198,1.3354297693920336,0.293380530160937,35.49071215383818,67.99349317569289,0.6317686141583592,47.09896159551673,50.10616899692883,178.37349596176034,237.0,29.142899598787285,0.0,0.0,0.0,0.5065065883500662,6,90.0,3292.7463747262955,637.0,477.0,56.12879512114719,74.54247336292784,0.4881868926344048,0.3030273061919675,0.11309216827525234,849.3085970249961,196.733366298555,39.47841480154236
LATA,undist_1764002345.png,88907.5,1.3347280334728033,304964,478,638,124.23178022101622,265.7508609134962,0.10408574468692594,27.136878743377128,0,0.04836622988887046,0.015381458422472735,0.011208872263638998,1.3354297693920336,0.2915344106189583,35.36044343387909,68.91480077672134,0.6335971413269226,47.215889865649366,50.90625975461906,180.66703156963564,239.0,28.914497460147274,0.0,0.0,0.0,0.5165263363020471,6,90.0,3276.261092543602,637.0,477.0,56.36917122795378,75.01460677497641,0.49097109092415164,0.3231713385304362,0.11246711487869045,836.0481633728632,198.98835627798974,38.440376563336216
LATA,undist_1764002346.png,88995.0,1.3347280334728033,304964,478,638,123.95873738224992,265.4241174597824,0.10130818067141176,26.785522950252712,0,0.04771108288696228,0.015455680617528663,0.010273701957271937,1.3354297693920336,0.29182132973072233,36.02082394506205,70.13657246924232,0.6338878205036563,47.74790435694958,51.14784324187526,180.99726103042687,246.0,28.87830998278597,0.0,0.0,0.0,0.5265238803645816,6,90.0,3322.503733277321,637.0,477.0,56.116174277983326,74.46525465318211,0.491448861596912,0.3226241095587829,0.12166172106824925,833.9567874618758,199.32033795350378,38.40245156837973
LATA,undist_1764002347.png,89214.5,1.3347280334728033,304964,478,638,124.59902258041014,265.6153857650195,0.10303502582924814,27.046136344307335,0,0.048008903188840164,0.015494974720793567,0.010642501514712467,1.3354297693920336,0.29254108681680463,36.28070748309233,70.50596903243488,0.634059496250154,47.19927496308703,50.80192093844751,180.94144610705865,242.0,28.856953165596337,0.0,0.0,0.0,0.5204713360052504,6,90.0,3298.6042392253876,637.0,477.0,56.02906758930736,74.38384844173922,0.49217991437902725,0.3173083280075809,0.12122086730644346,832.7237460014204,199.25097516362916,38.44698053786183
LATA,undist_1764002348.png,89239.5,1.3347280334728033,304964,478,638,124.63387289260922,265.6126789893115,0.10254451186220916,26.985461096010685,0,0.04823537187169545,0.015647785122379302,0.010471273148757936,1.3354297693920336,0.29262306370588004,36.312259610035255,70.6501603600762,0.6336439610855824,46.58312037363412,50.483192738669175,180.97613015509341,244.0,28.908666492044112,0.0,0.0,0.0,0.525216610466673,6,90.0,3306.9473848342896,637.0,477.0,56.01255727881565,74.50031091396914,0.49172238798568463,0.3230525202678886,0.12120556637104334,835.710998348234,199.2388526612619,38.45880397830948
LATA,undist_1764002349.png,89048.5,1.3347280334728033,304964,478,638,123.82590011810044,265.33022454055936,0.09999633357634442,26.619531669150298,0,0.049554123256224616,0.015595392984692764,0.012091356918943126,1.3354297693920336,0.29199676027334376,36.67125698495173,71.20298876456629,0.6334656539686898,47.64568250044146,51.32631698538271,180.27508608511388,247.0,28.930877604409684,0.0,0.0,0.0,0.5265643936761316,6,90.0,3345.231655716896,637.0,477.0,56.16074739537348,74.63071438372425,0.49210844805004617,0.3149059685678969,0.12063858990103302,836.9956789613337,198.708966095709,38.67616338871551
LATA,undist_1764002350.png,89051.0,1.3347280334728033,304964,478,638,123.76863819608988,265.2582284308991,0.10083534527099955,26.731348211701494,0,0.047613266376027814,0.015569196915849496,0.009852216748768473,1.3354297693920336,0.2920049579622513,36.63534129189927,71.16622989331388,0.633506360159662,48.53180288063572,51.67721400618101,180.3622868495116,247.0,28.925805870991656,0.0,0.0,0.0,0.5263548628892569,6,90.0,3331.3321608304977,637.0,477.0,56.23543954527896,74.60088396935394,0.4927499342915243,0.3146515092986038,0.12103933597979069,836.7022452862954,198.82488825120026,38.61722374011563
LATA,undist_1764002351.png,106243.5,1.3347280334728033,304964,478,638,189.59603803213056,233.1168228330831,0.05623170635352158,21.80403567024259,0,0.06965710390065041,0.019485509207918198,0.04080503674824162,1.3354297693920336,0.3483804645794258,54.84488264820044,105.4415828421302,0.592870884040902,51.74564700679896,52.75228744178989,184.0578003795626,246.0,34.33539468021928,0.0,1.0,0.0,0.5993078262447202,10,90.0,4872.65300822258,637.0,477.0,48.874081034768665,70.3192028617861,0.3516628464090958,0.3634035339855914,0.3755274261603376,1178.9193278464306,200.1579698929486,40.44966175132754
LATA,undist_1764002353.png,106369.0,1.3347280334728033,304964,478,638,189.5400884342869,232.88663520386578,0.056322888143034835,21.834591162141585,0,0.0668065371024735,0.018922293727787916,0.038539553752535496,1.3354297693920336,0.3487919885625844,54.62188577634949,105.18002186030675,0.5943777362940225,51.195717388103645,52.53502903825784,184.80251582744404,245.0,34.12158960016357,0.0,1.0,0.0,0.5970545733548227,10,90.0,4871.581941246986,637.0,477.0,48.631165341578324,70.18692666254789,0.3520788303869031,0.36238405477031804,0.3762372712383394,1164.2828768419904,200.7846547408716,40.1176377789178
LATA,undist_1764002355.png,89026.5,1.3347280334728033,304964,478,638,123.81064252404246,265.40377490597365,0.10058058853149911,26.69388616704385,0,0.0522945806608304,0.016280856786091633,0.01327678406785912,1.3354297693920336,0.29192462061095736,36.42200932564667,70.35896416336685,0.6333827540500895,46.30011149995032,50.15677776238581,180.07812724241856,246.0,28.94120842457589,0.0,0.0,0.0,0.5232397965908404,6,90.0,3335.0895198583603,637.0,477.0,56.41651303224667,74.76741516831368,0.4921160495396768,0.31140500977004515,0.1198523557935876,837.5935450747425,198.5552476734045,38.71761142636825
LATA,undist_1764002357.png,89076.0,1.3347280334728033,304964,478,638,123.74131079078539,265.24523253551274,0.10084287776804077,26.73609875123052,0,0.048482307378270126,0.015739471363330742,0.010392244672163537,1.3354297693920336,0.2920869348513267,36.357374156530675,70.26901637565219,0.6334300745596045,46.79524665953151,50.89680296009112,180.24857940439804,245.0,28.93531110716957,0.0,0.0,0.0,0.5224831290917905,6,90.0,3331.6753064393997,637.0,477.0,56.27167304785338,74.84124664680533,0.49190159317447607,0.31293928126137854,0.12024221453287197,837.2522288686908,198.6772627467423,38.689022218138355
LATA,undist_1764002359.png,89070.0,1.3347280334728033,304964,478,638,123.88785037985105,265.5503892069907,0.10031233778077607,26.664777862192526,0,0.047798214738886256,0.01508456964224902,0.011551328995548062,1.3354297693920336,0.2920672603979486,36.00942078357329,69.89978745107716,0.6338600297472108,46.474396177908226,50.376682671352455,180.89471593604839,244.0,28.881768298184777,0.0,0.0,0.0,0.52434528671649,6,90.0,3340.3615983724594,637.0,477.0,56.18185830455363,74.77532829433126,0.491736757695291,0.32314550209089604,0.1188871984351228,834.1565400300312,199.14422217563526,38.36225902440877
LATA,undist_1764002360.png,89089.5,1.3347280334728033,304964,478,638,123.82980224006944,265.48777540188985,0.10024086841932411,26.658194911120177,0,0.04752396606691745,0.015473144663424176,0.010062959353020205,1.3354297693920336,0.2921312023714274,35.88502847766758,69.71924062928025,0.633700780276296,46.969994153272516,50.68164624947442,180.7486127811669,242.0,28.901591344419387,0.0,0.0,0.0,0.5207771665305523,6,90.0,3341.9179466962814,637.0,477.0,56.186356164988034,74.81231981808111,0.49178061018895214,0.3210404968615208,0.12012164216928535,835.3019822398177,199.0486602168805,38.504486018144966
LATA,undist_1764002362.png,88904.5,1.3347280334728033,304964,478,638,123.57218700965643,265.3875600597645,0.10140119513419756,26.784187512078397,0,0.04700627929601132,0.015298504204469049,0.009852216748768473,1.3354297693920336,0.2915245733922692,35.515041464387764,69.05898510961657,0.6341568883133689,47.74452772618732,51.43401731893761,181.0498695498364,241.0,28.844842532550846,0.0,0.0,0.0,0.5196712461605224,6,90.0,3319.290531396866,637.0,477.0,56.08962368444327,74.60824933423216,0.49211084941561334,0.32399177500663306,0.12127597732887661,832.0249407276542,199.33305695586805,38.32870322548118
LATA,undist_1764002364.png,89605.0,1.3347280334728033,304964,478,638,126.89978423823075,266.5884214050555,0.10696755763705436,27.617682335912786,0,0.05025897638486525,0.016464229267994516,0.010655672927478202,1.3354297693920336,0.29382156582416286,35.83012300863995,69.20219166144967,0.6347039800704062,47.36631990167677,51.04163842745936,180.60882494952156,245.0,28.77688114458274,0.0,0.0,0.0,0.5237609541627926,6,90.0,3244.4793487787247,637.0,477.0,55.79772408041436,74.45209786369863,0.49341281094698586,0.32008822754806426,0.12098230408089564,828.1088884094416,198.933971995435,38.499103250261115
LATA,undist_1764002366.png,89519.5,1.3347280334728033,304964,478,638,126.60722710321959,266.3862100808576,0.10612136319129384,27.495099899071874,0,0.047131575189745506,0.015377092410998857,0.010128816416848872,1.3354297693920336,0.29354120486352486,35.849916239156975,68.77966533465934,0.6326867914871012,47.56909372494316,50.895166380692004,179.80692639741662,242.0,29.02804463876557,0.0,0.0,0.0,0.5185519965240988,6,90.0,3255.834687948227,637.0,477.0,56.17964038970596,74.86445095165583,0.4920113660096952,0.3157409136342168,0.12036970178352227,842.6273755501666,198.24245686104368,38.870699149163535
LATA,undist_1764002367.png,89783.5,1.3347280334728033,304964,478,638,127.0871819432301,266.71779892741984,0.10597621818696278,27.5167756139743,0,0.05175604787927239,0.016944490530121113,0.011129843787044598,1.3354297693920336,0.29440688081216143,36.28832640446943,70.10555336872432,0.634144764594401,47.1613242364176,50.63438504144633,180.85945046159912,244.0,28.846349905577178,0.0,0.0,0.0,0.5243742971959647,6,90.0,3262.8641254901886,637.0,477.0,55.828633381884295,74.61328087217785,0.4921032510544071,0.3211262361328617,0.12116409739230659,832.1119028749924,199.0265898612465,38.3958947608054
LATA,undist_1764002369.png,89682.0,1.3347280334728033,304964,478,638,127.47790154843409,267.1316373408265,0.10437890209971462,27.29317580582722,0,0.055165155617922096,0.017577562193833444,0.013250441242327653,1.3354297693920336,0.2940740546425152,37.116668949466444,71.19580986910997,0.6296162700269745,47.51939879627701,50.57793163468299,178.54307859280615,240.0,29.41344971574171,0.0,0.0,0.0,0.5172632492845035,6,90.0,3285.8763171434402,637.0,477.0,56.34834515496015,74.61124245744438,0.4908326674474862,0.30890075314908405,0.11427947915908926,865.151024180466,196.95576482453927,39.42700342072822
LATA,undist_1764002371.png,104618.5,1.3375262054507338,304326,477,638,195.8443917662746,238.73203273480948,0.05683578298586973,21.752553031232704,0,0.07338453910131071,0.02079648342410816,0.04075235109717868,1.338235294117647,0.3437711533027083,55.64716731025404,105.81414035563316,0.5913812677570575,50.560759292350006,51.50200488985536,184.0139396944494,247.0,34.54782511058545,0.0,1.0,0.0,0.603172413271994,10,90.0,4809.481436491013,637.0,476.0,49.902431494353955,71.12579793035849,0.348460019118612,0.36410669011778574,0.40386246241615914,1193.5522198715985,200.40851724686357,40.56606633130579
LATA,undist_1764002374.png,89772.0,1.3347280334728033,304964,478,638,127.19046584681192,266.63966678548616,0.10703491670041455,27.65210874274894,0,0.05159043112513144,0.016560281520419835,0.012078185506177393,1.3354297693920336,0.29436917144318675,36.76443328337458,70.8067314087445,0.6322970220368631,47.35245793901157,51.33578654167406,179.5881747283561,247.0,29.07676022090293,0.0,0.0,0.0,0.5238091551933126,6,90.0,3246.479349374771,637.0,477.0,56.12262311601823,74.58556031739393,0.48993090801925404,0.3073190501226779,0.11979841612670987,845.457984943883,197.98980240098143,38.92963483615697
LATA,undist_1764002376.png,89596.0,1.3347280334728033,304964,478,638,127.0792055448904,266.56267206869353,0.10294790590652189,27.092441045645824,0,0.0520287024642865,0.016699993887583937,0.012078185506177393,1.3354297693920336,0.2937920541440957,37.0397703008339,71.11132953442343,0.6315856257557647,47.124399289021525,50.56220229743333,179.53551600798752,247.0,29.165829558215886,0.0,0.0,0.0,0.5260146713419969,6,90.0,3307.04789018631,637.0,477.0,56.26128458888328,74.55058461428793,0.49046801825104214,0.31076781286344385,0.11844674235302625,850.6456138188995,197.95082398894033,39.03696613287012
LATA,undist_1764002379.png,89726.5,1.3347280334728033,304964,478,638,127.3041130546717,266.773879511627,0.1052627326256214,27.415284161678553,0,0.05210330809436671,0.016970686598964384,0.011432786280656464,1.3354297693920336,0.29421997350506945,36.77785486261882,70.91244773150004,0.6329779287214446,47.16060529689572,50.910098014862456,180.73320476435717,241.0,28.99169580998702,0.0,0.0,0.0,0.5223077665696321,6,90.0,3272.8641246557236,637.0,477.0,55.966415007505944,74.55502813450953,0.49258864800469937,0.3211119755426743,0.12062734894478173,840.5184259388191,198.89460996482615,38.44304263125938
LATA,undist_1764002381.png,89631.5,1.3347280334728033,304964,478,638,126.80473754576607,266.6601232081727,0.10428294101270112,27.272944933372376,0,0.051520835389998576,0.01676111804821823,0.011301072152999131,1.3354297693920336,0.2939084613265828,36.081632385462775,69.16480159786006,0.632787541542821,47.430627310320624,50.77326475091008,180.5644147553391,242.0,29.015462090314358,0.0,0.0,0.0,0.5212340398996023,6,90.0,3286.4621044397354,637.0,477.0,55.820154222470855,74.40307963608068,0.4898217369444991,0.320708150975682,0.11886997464686708,841.8970403144697,198.72570118573609,38.5342999201202
LATA,undist_1764002383.png,89966.0,1.3347280334728033,304964,478,638,128.6818742636107,267.3480444464205,0.10388395094311502,27.271467169368858,0,0.05114195169926784,0.016752386025270474,0.011103500961513132,1.3354297693920336,0.2950053121024121,36.29985410655017,69.87174438903352,0.6327641093157412,46.64747022183368,50.31909753524054,180.448792481696,240.0,29.01838815426656,0.0,0.0,0.0,0.5192997114515359,6,90.0,3298.9057552814484,637.0,477.0,55.78269041634794,74.53611089944779,0.48952829726685565,0.3201180198885368,0.11849439015562795,842.0668510716778,198.5328925800459,38.58142269790343
LATA,undist_1764002384.png,90307.5,1.3347280334728033,304964,478,638,129.59350736834332,267.4506048777787,0.10720975896749597,27.75710304599935,0,0.05429657297803526,0.017372359654561173,0.013263612655093385,1.3354297693920336,0.2961251164071825,36.84317000311955,70.77651072463937,0.6348406439818286,46.87741345326639,50.30481298100038,180.08940530769146,243.0,28.759922626238126,0.0,0.0,0.0,0.5197280266896589,6,90.0,3253.491542339325,637.0,477.0,55.88058238682769,74.4702636682681,0.49151084853416205,0.3082904093478095,0.12009188141554805,827.1331494672038,198.37293229807577,38.54585036338652
LATA,undist_1764002385.png,107445.0,1.3347280334728033,304964,478,638,193.5404734205097,235.11921137946544,0.05858232515070844,22.380587130171822,0,0.06961483074791738,0.020489691846910175,0.03878981059508443,1.3354297693920336,0.35232027386839104,53.56905199537034,102.88458857158709,0.5971585896722333,50.4021309174429,52.10750309710497,185.20347618440002,243.0,33.729851441044914,0.0,1.0,0.0,0.5910471184352989,10,90.0,4800.812390446663,637.0,477.0,48.292650248819704,70.10820451983798,0.35562506205937844,0.36114402377002863,0.3744394618834081,1137.7028782349596,200.90961373703496,39.653284931801416
LATA,undist_1764002386.png,107267.5,1.3347280334728033,304964,478,638,192.54741339796922,234.83500905058224,0.05742706635499239,22.140501970430225,0,0.06930512326691554,0.020271391273216265,0.038855667658913094,1.3354297693920336,0.35173823795595544,54.71984191258124,104.62523344469297,0.5942344905393282,51.051771191777945,52.38816099905918,184.31545559926616,245.0,34.141867892285944,0.0,1.0,0.0,0.594495423183278,10,90.0,4844.854021072388,637.0,477.0,48.52821767266952,70.24581435221697,0.3550228782776339,0.35525150831971813,0.36948549047534274,1165.667143174306,200.26056280177804,40.16813379017835
LATA,undist_1764002388.png,89377.5,1.3347280334728033,304964,478,638,125.54900096034608,265.571042301847,0.10483509086327286,27.30627799669952,0,0.05300963611563339,0.01704927480549419,0.012038671267880193,1.3354297693920336,0.29307557613357643,37.298252817626214,72.04691184053947,0.6299556479244297,47.73745984951819,51.007312940883075,180.1257645091741,241.0,29.3706670695618,0.0,0.0,0.0,0.5225064952054843,6,90.0,3273.148395061493,637.0,477.0,56.21197254367052,74.56467295486269,0.4911377867408871,0.31770581246974966,0.12002295717052873,862.6360841110419,198.5841070092841,39.047815327859205
LATA,undist_1764002390.png,106368.0,1.3347280334728033,304964,478,638,189.85526662154032,233.23497041716806,0.057275058875726724,22.018277294394103,0,0.06935176577787186,0.02028012329616402,0.0380653828929691,1.3354297693920336,0.3487887094870214,54.274681320688686,104.02030487772714,0.5936933137711826,50.902382902741856,52.22913713891991,185.034238695248,244.0,34.21856679233324,0.0,1.0,0.0,0.5973596045070049,10,90.0,4830.895649909973,637.0,477.0,48.85851687544294,70.28687828308844,0.3520516321211369,0.36869184253881765,0.3686163948467221,1170.9103133213714,200.9871144695303,40.133944705942035
LATA,undist_1764002392.png,89654.5,1.3347280334728033,304964,478,638,127.23995263297806,266.5053269309776,0.10497848860026261,27.367257110787126,0,0.04954707959555195,0.016713091922005572,0.009088274808355945,1.3354297693920336,0.2939838800645322,36.52072368603885,70.40686155692828,0.6314288190750028,47.41492115017656,50.770387974394986,180.44583598359398,242.0,29.18548930542378,0.0,0.0,0.0,0.5219104546568629,6,90.0,3275.9768228530884,637.0,477.0,55.9091965871954,74.40111516381559,0.49126830177099773,0.3191060031145132,0.12004039821093637,851.7927859970058,198.65065909240454,38.71384807852165
LATA,undist_1764002393.png,89722.0,1.3347280334728033,304964,478,638,127.57681505093511,266.88510250180184,0.10394048192526513,27.241869240062588,0,0.05058075827306596,0.016612673658106373,0.010682015753009668,1.3354297693920336,0.2942052176650359,36.235634516860635,68.77011944215276,0.6317105081054192,46.98323471400395,50.41110483815705,180.0077909270217,241.0,29.150179328117257,0.0,0.0,0.0,0.5177765300862718,6,90.0,3293.5331716537476,637.0,477.0,55.99945211483673,74.63974886178697,0.49294281177718074,0.31385053692746,0.1194635737586082,849.7329548613948,198.22718606180146,38.86516089561123
LATA,undist_1764002395.png,89549.0,1.3347280334728033,304964,478,638,126.65798613049839,266.21354975116043,0.10410634766017507,27.2372993190934,0,0.051203794174799915,0.01688336636948682,0.010497615974289403,1.3354297693920336,0.2936379375926339,37.01079184254974,70.99953609020137,0.6314198644157123,47.68133762227321,50.962959839629626,179.88500005489257,245.0,29.186612296823718,0.0,0.0,0.0,0.5243744357041191,6,90.0,3287.7341821193695,637.0,477.0,56.27164139778454,74.61932357314215,0.49256469281056536,0.31276691514705723,0.1205157758248091,851.8583373651015,198.33645855061647,38.9621322780585
